PULocationID,pickup_zone,borough,hour,day_type,baseline_trips,baseline_capacity_proxy,baseline_duration,baseline_distance,baseline_total_amount
141,Lenox Hill West,Manhattan,10,Weekday,158.0,192.6,11.766666666666667,1.23,19.1
141,Lenox Hill West,Manhattan,11,Weekday,160.0,196.6,12.225,1.18,19.32
141,Lenox Hill West,Manhattan,12,Weekday,163.0,198.0,12.25,1.16,19.3
141,Lenox Hill West,Manhattan,13,Weekday,160.0,192.2,11.983333333333333,1.17,19.11
141,Lenox Hill West,Manhattan,14,Weekday,175.0,217.0,12.183333333333334,1.18,18.95
141,Lenox Hill West,Manhattan,15,Weekday,184.0,228.39999999999998,12.516666666666667,1.18,19.32
141,Lenox Hill West,Manhattan,16,Weekday,154.0,196.8,11.025,1.165,20.64
141,Lenox Hill West,Manhattan,17,Weekday,175.0,242.39999999999998,10.35,1.19,20.5
141,Lenox Hill West,Manhattan,18,Weekday,188.0,264.2,10.2,1.26,20.35
141,Lenox Hill West,Manhattan,19,Weekday,152.0,233.6,9.683333333333334,1.32,20.0
141,Lenox Hill West,Manhattan,20,Weekday,150.0,229.79999999999995,9.75,1.51,18.9
141,Lenox Hill West,Manhattan,21,Weekday,131.0,205.6,10.216666666666667,1.64,19.55
141,Lenox Hill West,Manhattan,22,Weekday,94.0,210.79999999999998,10.616666666666667,1.84,19.744999999999997
141,Lenox Hill West,Manhattan,23,Weekday,48.0,178.99999999999994,10.25,2.01,20.465
141,Lenox Hill West,Manhattan,0,Weekend,92.0,174.19999999999993,10.633333333333333,2.12,20.134999999999998
141,Lenox Hill West,Manhattan,1,Weekend,54.0,101.79999999999998,9.416666666666666,2.06,18.9
141,Lenox Hill West,Manhattan,2,Weekend,33.0,60.0,9.733333333333333,2.2,19.35
141,Lenox Hill West,Manhattan,3,Weekend,29.0,42.19999999999999,8.983333333333333,2.16,19.25
141,Lenox Hill West,Manhattan,4,Weekend,20.0,32.8,9.616666666666667,2.27,20.95
141,Lenox Hill West,Manhattan,5,Weekend,13.0,24.39999999999999,11.466666666666667,2.8,23.88
141,Lenox Hill West,Manhattan,6,Weekend,21.0,32.79999999999998,9.516666666666666,2.3,19.025
141,Lenox Hill West,Manhattan,7,Weekend,39.0,56.39999999999999,7.966666666666667,1.75,17.45
141,Lenox Hill West,Manhattan,8,Weekend,69.0,101.8,7.916666666666667,1.6,16.86
141,Lenox Hill West,Manhattan,9,Weekend,119.0,158.8,7.433333333333334,1.375,16.02
141,Lenox Hill West,Manhattan,10,Weekend,153.0,196.2,8.033333333333333,1.4,16.69
141,Lenox Hill West,Manhattan,11,Weekend,159.0,214.99999999999997,8.45,1.37,16.8
141,Lenox Hill West,Manhattan,12,Weekend,180.0,235.8,8.883333333333333,1.38,16.95
141,Lenox Hill West,Manhattan,13,Weekend,178.0,240.59999999999997,9.033333333333333,1.38,17.4
141,Lenox Hill West,Manhattan,14,Weekend,180.0,216.6,9.066666666666666,1.3,16.85
141,Lenox Hill West,Manhattan,15,Weekend,174.0,235.79999999999995,9.05,1.3,16.86
141,Lenox Hill West,Manhattan,16,Weekend,173.0,233.8,9.741666666666667,1.4,17.7
141,Lenox Hill West,Manhattan,17,Weekend,182.0,276.6,10.183333333333334,1.435,18.55
141,Lenox Hill West,Manhattan,18,Weekend,196.0,301.59999999999997,11.191666666666666,1.59,20.06
141,Lenox Hill West,Manhattan,19,Weekend,148.0,277.8,11.316666666666666,1.67,20.16
141,Lenox Hill West,Manhattan,20,Weekend,136.0,206.8,10.308333333333334,1.68,19.55
141,Lenox Hill West,Manhattan,21,Weekend,124.0,186.2,10.1,1.7,19.1
141,Lenox Hill West,Manhattan,22,Weekend,126.0,243.19999999999982,11.25,1.9,20.52
141,Lenox Hill West,Manhattan,23,Weekend,64.0,197.39999999999992,11.116666666666667,2.06,20.625
142,Lincoln Square East,Manhattan,0,Weekday,37.0,91.39999999999999,11.516666666666667,2.35,22.060000000000002
142,Lincoln Square East,Manhattan,1,Weekday,13.0,33.39999999999999,11.083333333333334,2.3,22.025
142,Lincoln Square East,Manhattan,2,Weekday,5.0,17.799999999999997,11.358333333333334,2.505,22.05
142,Lincoln Square East,Manhattan,3,Weekday,3.0,8.599999999999994,11.016666666666667,2.4,22.23
142,Lincoln Square East,Manhattan,4,Weekday,6.0,11.0,11.566666666666666,2.77,26.25
142,Lincoln Square East,Manhattan,5,Weekday,16.0,25.0,9.508333333333333,2.11,22.85
142,Lincoln Square East,Manhattan,6,Weekday,41.0,57.599999999999994,9.7,1.9,20.99
142,Lincoln Square East,Manhattan,7,Weekday,118.0,148.2,10.366666666666667,1.7,20.12
142,Lincoln Square East,Manhattan,8,Weekday,165.0,218.39999999999998,11.7,1.59,20.95
142,Lincoln Square East,Manhattan,9,Weekday,157.0,205.0,12.016666666666667,1.53,20.22
142,Lincoln Square East,Manhattan,10,Weekday,163.0,213.59999999999997,12.075,1.47,20.0
142,Lincoln Square East,Manhattan,11,Weekday,169.0,222.39999999999998,12.116666666666667,1.44,20.02
142,Lincoln Square East,Manhattan,12,Weekday,187.0,240.8,11.883333333333333,1.44,19.65
142,Lincoln Square East,Manhattan,13,Weekday,187.0,240.6,11.85,1.46,19.65
142,Lincoln Square East,Manhattan,14,Weekday,213.0,265.8,11.733333333333333,1.47,19.5
142,Lincoln Square East,Manhattan,15,Weekday,226.0,294.6,12.133333333333333,1.45,20.02
142,Lincoln Square East,Manhattan,16,Weekday,192.0,303.2,11.216666666666667,1.41,21.48
142,Lincoln Square East,Manhattan,17,Weekday,217.0,323.4,10.983333333333333,1.4,21.5
142,Lincoln Square East,Manhattan,18,Weekday,236.0,359.99999999999994,10.4,1.38,20.95
142,Lincoln Square East,Manhattan,19,Weekday,201.0,296.4,10.35,1.47,21.0
142,Lincoln Square East,Manhattan,20,Weekday,212.0,373.39999999999986,10.833333333333334,1.7,20.52
142,Lincoln Square East,Manhattan,21,Weekday,290.0,606.8,11.75,1.9,21.42
142,Lincoln Square East,Manhattan,22,Weekday,287.0,564.4,12.108333333333334,1.99,22.2
142,Lincoln Square East,Manhattan,23,Weekday,139.0,372.59999999999997,11.466666666666667,2.09,22.145
142,Lincoln Square East,Manhattan,0,Weekend,121.0,212.5999999999999,11.791666666666668,2.2,22.26
142,Lincoln Square East,Manhattan,1,Weekend,45.0,89.79999999999998,11.5,2.4,21.28
142,Lincoln Square East,Manhattan,2,Weekend,17.0,34.8,11.383333333333333,2.565,21.435000000000002
142,Lincoln Square East,Manhattan,3,Weekend,11.0,18.799999999999997,11.466666666666667,2.77,21.96
142,Lincoln Square East,Manhattan,4,Weekend,8.0,16.39999999999999,11.683333333333334,2.9,25.71
142,Lincoln Square East,Manhattan,5,Weekend,9.0,15.0,9.816666666666666,2.2,22.93
142,Lincoln Square East,Manhattan,6,Weekend,16.0,24.799999999999997,9.783333333333333,2.19,20.3
142,Lincoln Square East,Manhattan,7,Weekend,32.0,49.79999999999998,8.666666666666666,1.91,18.59
142,Lincoln Square East,Manhattan,8,Weekend,67.0,89.99999999999999,8.1,1.7,17.7
142,Lincoln Square East,Manhattan,9,Weekend,99.0,140.6,8.233333333333333,1.53,17.5
142,Lincoln Square East,Manhattan,10,Weekend,136.0,199.39999999999995,8.816666666666666,1.55,17.64
142,Lincoln Square East,Manhattan,11,Weekend,170.0,225.7999999999999,9.466666666666667,1.57,18.25
142,Lincoln Square East,Manhattan,12,Weekend,204.0,253.0,10.0,1.5,18.48
142,Lincoln Square East,Manhattan,13,Weekend,208.0,307.4,10.525,1.47,18.54
142,Lincoln Square East,Manhattan,14,Weekend,203.0,271.19999999999993,10.566666666666666,1.5,18.810000000000002
142,Lincoln Square East,Manhattan,15,Weekend,214.0,362.3999999999999,11.2,1.6,19.38
142,Lincoln Square East,Manhattan,16,Weekend,273.0,377.4,11.8,1.63,20.16
142,Lincoln Square East,Manhattan,17,Weekend,280.0,370.3999999999999,11.933333333333334,1.63,20.45
142,Lincoln Square East,Manhattan,18,Weekend,288.0,402.99999999999994,11.216666666666667,1.6,20.0
142,Lincoln Square East,Manhattan,19,Weekend,230.0,432.7999999999997,11.216666666666667,1.6,19.38
142,Lincoln Square East,Manhattan,20,Weekend,214.0,281.6,10.983333333333333,1.74,20.5
142,Lincoln Square East,Manhattan,21,Weekend,216.0,422.3999999999999,11.266666666666667,1.8250000000000002,20.65
142,Lincoln Square East,Manhattan,22,Weekend,197.0,519.6,12.366666666666667,2.0,22.26
142,Lincoln Square East,Manhattan,23,Weekend,200.0,414.99999999999994,11.8,2.0,22.25
161,Midtown Center,Manhattan,0,Weekday,69.0,236.8,10.991666666666667,2.07,22.71
161,Midtown Center,Manhattan,1,Weekday,23.0,99.39999999999998,10.666666666666666,2.25,22.31
161,Midtown Center,Manhattan,2,Weekday,9.0,28.999999999999986,11.216666666666667,2.46,23.1
161,Midtown Center,Manhattan,3,Weekday,6.0,16.999999999999986,12.041666666666668,2.83,25.0
161,Midtown Center,Manhattan,4,Weekday,8.0,15.799999999999997,16.666666666666668,4.28,35.94
161,Midtown Center,Manhattan,5,Weekday,11.0,20.799999999999997,10.883333333333333,2.56,24.35
161,Midtown Center,Manhattan,6,Weekday,41.0,57.8,8.266666666666667,1.5,17.55
161,Midtown Center,Manhattan,7,Weekday,78.0,111.0,9.533333333333333,1.27,17.7
161,Midtown Center,Manhattan,8,Weekday,129.0,177.2,11.583333333333334,1.21,19.31
161,Midtown Center,Manhattan,9,Weekday,170.0,230.6,13.9,1.29,21.06
161,Midtown Center,Manhattan,10,Weekday,197.0,278.0,15.65,1.38,22.74
161,Midtown Center,Manhattan,11,Weekday,238.0,306.0,16.0,1.37,22.75
161,Midtown Center,Manhattan,12,Weekday,265.0,327.2,16.15,1.38,23.0
161,Midtown Center,Manhattan,13,Weekday,285.0,354.2,16.2,1.4,23.15
161,Midtown Center,Manhattan,14,Weekday,319.0,400.59999999999997,16.6,1.43,23.58
161,Midtown Center,Manhattan,15,Weekday,328.0,401.0,16.066666666666666,1.41,23.05
161,Midtown Center,Manhattan,16,Weekday,339.0,471.19999999999993,15.65,1.44,25.13
161,Midtown Center,Manhattan,17,Weekday,383.0,567.9999999999999,15.666666666666666,1.48,25.55
161,Midtown Center,Manhattan,18,Weekday,415.0,592.0,14.6,1.5,24.9
161,Midtown Center,Manhattan,19,Weekday,419.0,568.5999999999999,13.633333333333333,1.6,24.15
161,Midtown Center,Manhattan,20,Weekday,510.0,721.0,13.433333333333334,1.82,24.25
161,Midtown Center,Manhattan,21,Weekday,500.0,688.8,13.033333333333333,1.89,24.96
161,Midtown Center,Manhattan,22,Weekday,342.0,558.2,12.616666666666667,1.91,24.15
161,Midtown Center,Manhattan,23,Weekday,174.0,472.59999999999985,11.816666666666666,1.91,23.1
161,Midtown Center,Manhattan,0,Weekend,99.0,250.39999999999995,11.975,1.99,23.94
161,Midtown Center,Manhattan,1,Weekend,41.0,126.39999999999993,11.683333333333334,2.25,23.1
161,Midtown Center,Manhattan,2,Weekend,19.0,50.39999999999998,11.383333333333333,2.5,22.75
161,Midtown Center,Manhattan,3,Weekend,11.0,21.0,12.591666666666667,3.12,24.19
161,Midtown Center,Manhattan,4,Weekend,11.0,21.0,15.816666666666666,4.1850000000000005,32.05
161,Midtown Center,Manhattan,5,Weekend,9.0,22.999999999999986,16.825,5.51,36.295
161,Midtown Center,Manhattan,6,Weekend,14.0,27.39999999999999,12.399999999999999,2.75,23.835
161,Midtown Center,Manhattan,7,Weekend,25.0,51.19999999999999,8.916666666666666,1.85,19.31
161,Midtown Center,Manhattan,8,Weekend,47.0,75.99999999999997,9.8,1.8050000000000002,19.215
161,Midtown Center,Manhattan,9,Weekend,87.0,128.2,10.216666666666667,1.74,19.38
161,Midtown Center,Manhattan,10,Weekend,140.0,253.9999999999999,10.566666666666666,1.63,19.38
161,Midtown Center,Manhattan,11,Weekend,206.0,296.79999999999995,11.383333333333333,1.52,19.65
161,Midtown Center,Manhattan,12,Weekend,216.0,307.4,12.3,1.51,20.22
161,Midtown Center,Manhattan,13,Weekend,237.0,310.79999999999995,13.266666666666667,1.47,21.05
161,Midtown Center,Manhattan,14,Weekend,239.0,314.4,13.416666666666666,1.49,21.06
161,Midtown Center,Manhattan,15,Weekend,249.0,314.8,13.4,1.5,21.06
161,Midtown Center,Manhattan,16,Weekend,288.0,363.19999999999993,13.916666666666666,1.47,21.79
161,Midtown Center,Manhattan,17,Weekend,284.0,339.5999999999999,14.016666666666667,1.46,21.9
161,Midtown Center,Manhattan,18,Weekend,262.0,326.4,13.916666666666666,1.43,21.9
161,Midtown Center,Manhattan,19,Weekend,228.0,294.2,13.866666666666667,1.42,21.9
161,Midtown Center,Manhattan,20,Weekend,164.0,242.2,13.183333333333334,1.48,22.29
161,Midtown Center,Manhattan,21,Weekend,168.0,251.0,12.75,1.58,22.25
161,Midtown Center,Manhattan,22,Weekend,205.0,297.2,12.333333333333334,1.64,22.26
161,Midtown Center,Manhattan,23,Weekend,125.0,301.2,12.233333333333333,1.67,22.75
162,Midtown East,Manhattan,0,Weekday,40.0,126.39999999999992,10.466666666666667,2.1,21.42
162,Midtown East,Manhattan,1,Weekday,16.0,40.8,9.666666666666666,2.01,20.58
162,Midtown East,Manhattan,2,Weekday,9.0,24.399999999999977,10.283333333333333,2.26,21.48
162,Midtown East,Manhattan,3,Weekday,5.0,11.199999999999989,11.725,2.8,23.7
162,Midtown East,Manhattan,4,Weekday,6.0,15.799999999999997,15.358333333333334,4.53,33.42
162,Midtown East,Manhattan,5,Weekday,21.0,32.8,7.85,1.51,18.06
162,Midtown East,Manhattan,6,Weekday,67.0,83.6,7.883333333333334,1.37,16.75
162,Midtown East,Manhattan,7,Weekday,126.0,171.6,9.633333333333333,1.3,17.7
162,Midtown East,Manhattan,8,Weekday,168.0,232.39999999999998,11.95,1.3,19.4
162,Midtown East,Manhattan,9,Weekday,193.0,259.0,13.933333333333334,1.3,21.06
162,Midtown East,Manhattan,10,Weekday,181.0,248.2,15.766666666666667,1.35,22.74
162,Midtown East,Manhattan,11,Weekday,186.0,253.39999999999998,16.316666666666666,1.37,23.494999999999997
162,Midtown East,Manhattan,12,Weekday,200.0,246.2,16.3,1.35,23.05
162,Midtown East,Manhattan,13,Weekday,209.0,257.6,16.583333333333332,1.4,23.58
162,Midtown East,Manhattan,14,Weekday,226.0,290.8,16.866666666666667,1.42,23.58
162,Midtown East,Manhattan,15,Weekday,227.0,293.2,16.433333333333334,1.43,23.55
162,Midtown East,Manhattan,16,Weekday,256.0,320.6,15.566666666666666,1.47,25.13
162,Midtown East,Manhattan,17,Weekday,339.0,426.79999999999995,15.733333333333333,1.5,25.74
162,Midtown East,Manhattan,18,Weekday,374.0,498.19999999999993,14.45,1.51,24.9
162,Midtown East,Manhattan,19,Weekday,317.0,409.59999999999997,13.0,1.6,23.86
162,Midtown East,Manhattan,20,Weekday,355.0,484.0,13.266666666666667,1.84,23.94
162,Midtown East,Manhattan,21,Weekday,289.0,506.59999999999997,12.716666666666667,1.9,24.05
162,Midtown East,Manhattan,22,Weekday,173.0,439.79999999999995,12.083333333333334,1.9,23.1
162,Midtown East,Manhattan,23,Weekday,86.0,248.0,11.216666666666667,1.93,22.25
162,Midtown East,Manhattan,0,Weekend,71.0,148.6,11.141666666666666,1.95,21.42
162,Midtown East,Manhattan,1,Weekend,42.0,64.19999999999997,10.583333333333334,2.02,20.85
162,Midtown East,Manhattan,2,Weekend,21.0,35.79999999999998,10.366666666666667,2.19,21.2
162,Midtown East,Manhattan,3,Weekend,12.0,21.599999999999994,10.1,2.07,19.96
162,Midtown East,Manhattan,4,Weekend,10.0,23.19999999999999,11.633333333333333,2.85,24.93
162,Midtown East,Manhattan,5,Weekend,7.0,19.19999999999999,14.6,4.145,30.905
162,Midtown East,Manhattan,6,Weekend,24.0,37.999999999999986,8.408333333333333,1.74,18.085
162,Midtown East,Manhattan,7,Weekend,30.0,51.8,8.516666666666667,1.56,17.45
162,Midtown East,Manhattan,8,Weekend,53.0,92.8,9.15,1.55,17.7
162,Midtown East,Manhattan,9,Weekend,80.0,133.59999999999997,9.775,1.62,18.54
162,Midtown East,Manhattan,10,Weekend,129.0,190.59999999999997,11.0,1.62,19.38
162,Midtown East,Manhattan,11,Weekend,175.0,230.8,11.825,1.57,20.19
162,Midtown East,Manhattan,12,Weekend,183.0,226.99999999999997,12.541666666666668,1.52,20.35
162,Midtown East,Manhattan,13,Weekend,170.0,224.59999999999997,12.966666666666667,1.46,21.05
162,Midtown East,Manhattan,14,Weekend,158.0,240.99999999999994,13.0,1.5,21.05
162,Midtown East,Manhattan,15,Weekend,161.0,199.0,12.883333333333333,1.5,20.35
162,Midtown East,Manhattan,16,Weekend,175.0,257.2,13.966666666666667,1.5350000000000001,21.9
162,Midtown East,Manhattan,17,Weekend,203.0,307.79999999999984,14.016666666666667,1.51,21.9
162,Midtown East,Manhattan,18,Weekend,205.0,280.19999999999993,13.466666666666667,1.5,21.75
162,Midtown East,Manhattan,19,Weekend,175.0,249.6,13.35,1.5,21.06
162,Midtown East,Manhattan,20,Weekend,133.0,199.99999999999994,12.266666666666667,1.59,21.42
162,Midtown East,Manhattan,21,Weekend,109.0,193.2,11.716666666666667,1.62,21.25
162,Midtown East,Manhattan,22,Weekend,96.0,228.5999999999999,12.333333333333334,1.76,22.05
162,Midtown East,Manhattan,23,Weekend,77.0,204.79999999999973,11.75,1.8,21.65
163,Midtown North,Manhattan,0,Weekday,38.0,135.2,10.933333333333334,2.1,22.03
163,Midtown North,Manhattan,1,Weekday,17.0,48.79999999999998,10.683333333333334,2.23,21.44
163,Midtown North,Manhattan,2,Weekday,8.0,20.0,11.7,2.6950000000000003,23.35
163,Midtown North,Manhattan,3,Weekday,5.0,14.599999999999994,13.0,3.17,24.79
163,Midtown North,Manhattan,4,Weekday,7.0,14.0,15.116666666666667,3.98,30.55
163,Midtown North,Manhattan,5,Weekday,10.0,16.799999999999997,10.783333333333333,2.4,25.84
163,Midtown North,Manhattan,6,Weekday,17.0,28.0,10.616666666666667,1.9,20.22
163,Midtown North,Manhattan,7,Weekday,53.0,73.8,10.333333333333334,1.49,19.17
